ba7r,label,
أَغضَيتُ عَن بَعضِ الَّذي يُتَّقى,9,
مِن حَرَجٍ في حُبِّهِ أَو جُناح,9,
سِحرُ العُيونِ النُجلِ مُستَهلِكٌ,9,
لُبّي وَتَوريدُ الخُدودِ المِلاح,9,
قُل لِأَبي نوحٍ شَقيق النَدى,9,
وَمَعدِنِ الجودِ وَحِلفِ السَماح,9,
أَعوذُ بِالرَأي الجَميلِ الَّذي,9,
عَوَّدتَهُ وَالنائِلِ المُستَماح,9,
مِن أَن تَصُدَّ الطَرفَ عَنّي وَأَن,9,
أَخيبَ في جَدواكَ بَعدَ النَجاح,9,
إِن كانَ لي ذَنبٌ فَعَفواً وَإِن,9,
لَم يَكُ لي ذَنبٌ فَفيمَ اِطِّراح,9,
أَبَعدَ أَسبابٍ مِتانِ القُوى,9,
مِن فَرطِ شُكرِ سائِرٍ وَاِمتِداح,9,
يُخبِرنَ عَن قَلبِ قَديمِ الهَوى,9,
فيكَ وَعَن صَدرِ أَمينِ النَواح,9,
أَشمَتَّ أَعدائي وَأَخرَجتَني,9,
عَن سَيبِكَ المُغدى عَلَيَّ المُراح,9,
فَهَل لِأُنسٍ بانَ مِن رَجعَةٍ,9,
أَم هَل لِحالٍ فَسَدَت مِن صَلاح,9,
إِنِّيَ مِن صَدِّكَ في لَوعَةٍ,9,
تَغَوَّلَت لُبّي وَهاضَت جَناح,9,
لَستُ عَلى سُخطِكَ جَلدَ القُوى,9,
وَلا عَلى هَجرِكَ شاكي السِلاح,9,
حاجَةُ ذا الحَيرانِ أَن تُرشِدَه,9,
أَو تَترُكَ اللَومَ الَّذي لَدَّدَه,9,
يَمضي أَخو الحُبِّ عَلى نَهجِهِ,9,
فَنَّدَهُ في الحُبِّ مَن فَنَّدَه,9,
وَيُعرَفُ المَرذولُ مِن غَيرِهِ,9,
بِمَن لَحى المَبتولَ أَو أَسعَدَه,9,
لا أَدَعُ الأُلّافَ أَشتاقُهُم,9,
وَاللَهوَ أَن أَتبَعَ فيهِم دَدَه,9,
وَلا التَصابي أَرتَدي بُردَهُ,9,
وَمَشهَدَ اللَذّاتِ أَن أَشهَدَه,9,
وَالدَهرُ لَونانِ فَهَل مُخلِقٌ,9,
أَبيَضَهُ بَاللُبسِ أَم أَسوَدَه,9,
يا هَل تُرى مُدنِيَةٌ لِلهَوى,9,
بِمَنبِجٍ أَيامُهُ المُبعَدَة,9,
نَشَدتُ هَذا الدَهرَ لَمّا ثَنى,9,
يُصلِحُ مِن شَأني الَّذي أَفسَدَه,9,
مَذَمَّةٌ مِنهُ تَغَمَّدتُها,9,
بِالصَبرِ حَتّى خُيِّلَت مَحمَدَه,9,
فَرَّقَ بَينَ الناسِ في نَجرِهِم,9,
ما يُعظِمُ العَبدُ لَهُ سَيِّدَه,9,
وَأَنجُمُ الأُفقِ نِظامٌ ذَلا,9,
ما خالَفَت أَنحُسُهُ أَسعَدَه,9,
لا أَحفِلُ الأَشباحَ حَتّى أَرى,9,
بَيانَ ما تَأتي بِهِ الأَفئِدَه,9,
وَالبُخلُ غُلٌّ آسِرٌ بَعضُهُم,9,
يَقصُرُ عَن نَيلِ المَساعي يَدَه,9,
وَمُغرَمٌ بِالمَنعِ أُغرِمتُ بِال,9,
إِعراضِ عَن أَبوابِهِ الموصَدَه,9,
أَصونُ نَفساً لا أَرى بَذلَها,9,
حَظّاً وَأَخلاقاً سَمَت مُصعِدَه,9,
ما اِستَنَّ عَبدُ اللَهِ أُكرومَةً,9,
إِلّا وَقَد نازَعَها مَخلَدَه,9,
أُنظُر إِلى كُلِّ الَّذي جاءَهُ,9,
فَإِنَّهُ بَعضُ الَّذي عَوَّدَه,9,
سَوابِقٌ مِن شَرَفٍ أَوَّلٍ,9,
أَكَّدَهُ الأَعشى بِما أَكَّدَه,9,
وَالمَجدُ قَد يَأبِقُ مِن أَهلِهِ,9,
لَولا عُرى الشِعرِ الَّذي قَيَّدَه,9,
إِذا تَأَمَّلتَ فَتى مَذحِجٍ,9,
مَلَأتَ عَيناً رَمَقَت سُؤدَدَه,9,
واحِدُ دَهرٍ إِن بَدا نائِلاً,9,
ثَنّاهُ في الأَقوامِ أَو رَدَّدَه,9,
مَتى اِختَبَرناهُ حَمِدنا وَقَد,9,
يُخرِجُ ما في السَيفِ مَن جَرَّدَه,9,
تَرى بِهِ الحُسّادُ مِن سَروِهِ,9,
ناراً عَلى أَكبادِهِم موقَدَه,9,
إِنَّ القَناني وَإِنَّ النَدى,9,
تِربا اِصطِحابٍ وَأُخَيّا لِدَه,9,
تَعاقَدا حِلفاً عَلى وَفرِ ذي,9,
وَفرٍ إِذا جَمَّعَهُ بَدَّدَه,9,
فَالفِعلُ فَوتَ القَولِ إِن فاضَ في,9,
عارِفَةٍ وَالجودُ فَوتَ الجِدَه,9,
أَنجَحَ ما قَدَّمَ مِن مَوعِدِ,9,
مُشَيَّعٌ يُصدِرُ ما أَورَدَه,9,
إِذا اِبتَلى يَومَ جَداهُ اِمرُؤٌ,9,
أَغناهُ عَن أَن يَتَرَجّى غَدَه,9,
طَولٌ إِذا لَم يَستَطِع شُكرُهُ,9,
هَمَّ لَئيمُ القَومِ أَن يَجحَدَه,9,
يُشرِقُ بِشراً وَهوَ في مَغرَمٍ,9,
لَو مُنِيَ البَدرُ بِهِ رَبَّدَه,9,
ضَوءٌ لَو اَنَّ الفَلَكَ اِزدادَ في,9,
أَنجُمِهِ مِنهُ لَما أَنفَدَه,9,
بَقيتَ مَرغوباً إِلَيهِ وَإِن,9,
جِئتَ بِبِنتِ الجَبَلِ المُؤيِدَه,9,
ما كُنتُ أَخشاكَ عَلى مِثلِها,9,
أَن تُسقِطَ الرِزقَ وَتَنسى العِدَه,9,
إِن كانَ عَن وَهمٍ رَضينا الَّذي,9,
تَسخَطُهُ أَو كانَ عَن مَوجِدِه,9,
يا ناشِرَ العِلمِ بِهَذي البِلاد,9,
وُفِّقتَ نَشرُ العِلمِ مِثلُ الجِهاد,9,
بانِيَ صَرحِ المَجدِ أَنتَ الَّذي,9,
تَبني بُيوتَ العِلمِ في كُلِّ ناد,9,
بِالعِلمِ سادَ الناسُ في عَصرِهِم,9,
وَاِختَرَقوا السَبعَ الطِباقَ الشِداد,9,
أَيَطلُبُ المَجدَ وَيَبغي العُلا,9,
قَومٌ لِسوقِ العِلمِ فيهِم كَساد,9,
نَقّادُ أَعمالِكَ مُغلٍ لَها,9,
إِذا غَلا الدُرُّ غَلا الاِنتِقاد,9,
ما أَصعَبَ الفِعلَ لِمَن رامَهُ,9,
وَأَسهَلَ القَولَ عَلى مَن أَراد,9,
سَمعاً لِشَكوايَ فَإِن لَم تَجِد,9,
مِنكَ قُبولاً فَالشَكاوى تُعاد,9,
عَدلاً عَلى ما كانَ مِن فَضلِكُم,9,
فَالفَضلُ إِن وُزِّع بِالعَدلِ زاد,9,
أَسمَعُ أَحياناً وَحيناً أَرى,9,
مَدرَسَةً في كُلِّ حَيٍّ تُشاد,9,
قَدَّمتَ قَبلي مُدُناً أَو قُرى,9,
كُنتُ أَنا السَيفَ وَكُنَّ النِجاد,9,
أَنا الَّتي كُنتُ سَريراً لِمَن,9,
سادَ كَإِدوَردَ زَماناً وَشاد,9,
قَد وَحَّدَ الخالِقَ في هَيكَلٍ,9,
مِن قَبلِ سُقراطَ وَمِن قَبلِ عاد,9,
وَهَذَّبَ الهِندُ دِياناتِهِم,9,
بِكُلِّ خافٍ مِن رُموزي وَباد,9,
وَمِن تَلاميذي موسى الَّذي,9,
أوحِيَ مِن بَعدُ إِلَيهِ فَهاد,9,
وَأُرضِعَ الحِكمَةَ عيسى الهُدى,9,
أَيّامَ تُربي مَهدُهُ وَالوِساد,9,
مَدرَسَتي كانَت حِياضَ النُهى,9,
قَرارَةَ العِرفانِ دارَ الرَشاد,9,
مَشايِخُ اليونانِ يَأتونَها,9,
يُلقونَ في العِلمِ إِلَيها القِياد,9,
كُنّا نُسَمّيهِم بِصِبيانِهِ,9,
وَصِبيَتي بِالشَيبِ أَهلُ السَداد,9,
ذَلِكَ أَمسي ما بِهِ ريبَةٌ,9,
وَيَومِيَ القُبَّةُ ذاتُ العِماد,9,
أَصبَحتُ كَالفِردَوسِ في ظِلِّها,9,
مِن مِصرَ لِلخَنكا لِظِلّي اِمتِداد,9,
لَولا جُلّى زَيتونِيَ النَضرِ ما,9,
أَقسَمَ بِالزَيتونِ رَبُّ العِباد,9,
الواحَةُ الزَهراءُ ذاتُ الغِنى,9,
تُربي الَّتي ما مِثلِها في البِلاد,9,
تُريكَ بِالصُبحِ وَجُنحِ الدُجى,9,
بُدورَ حُسنٍ وَشُموسَ اِتِّقاد,9,
بَنِيَّ يا سَعدُ كَزُغبِ القَطا,9,
لا نَقَّصَ اللَهُ لَهُم مِن عِداد,9,
إِن فاتَكَ النَسلُ فَأَكرِم بِهِم,9,
وَرُبَّ نَسلٍ بِالنَدى يُستَفاد,9,
أَخشى عَلَيهِم مِن أَذىً رائِحٍ,9,
يَجمَعُهُم في الفَجرِ وَالعَصرِ غاد,9,
صَفيرُهُ يَسلُبُني راحَتي,9,
وَيَمنَعُ الجَفنَ لَذيذَ الرُقاد,9,
يَعقوبُ مِن ذِئبٍ بَكى مُشفِقاً,9,
فَكَيفَ أَنيابُ الحَديدِ الحِداد,9,
فَاِنظُر رَعاكَ اللَهُ في حاجِهِم,9,
فَنَظرَةٌ مِنكَ تُنيلُ المُراد,9,
قَد بَسَطوا الكَفَّ عَلى أَنَّهُم,9,
في كَرَمِ الراحِ كَصَوبِ العِهاد,9,
إِن طُلِبَ القِسطُ فَما مِنهُمُ,9,
إِلّا جَوادٌ عَن أَبيهِ الجَواد,9,
يا وَيحَ قَلبي مِن دَواعي الهَوى,9,
إِذ رَحَلَ الجيرانُ عِندَ الغُروب,9,
أَبعَدُ نَأيِ المَليحَةِ البَخَلُ,10,
في البُعدِ ما لا تُكَلَّفُ الإِبلُ,10,
مَلولَةٌ ما يَدومُ لَيسَ لَها,10,
مِن مَلَلٍ دائِمٍ بِها مَلَلُ,10,
كَأَنَّما قَدُّها إِذا اِنفَتَلَت,10,
سَكرانُ مِن خَمرِ طَرفِها ثَمِلُ,10,
يَجذِبُها تَحتَ خَصرِها عَجُزٌ,10,
كَأَنَّهُ مِن فِراقِها وَجِلُ,10,
بي حَرُّ شَوقٍ إِلى تَرَشُّفِها,10,
يَنفَصِلُ الصَبرُ حينَ يَتَّصِلُ,10,
الثَغرُ وَالنَحرُ وَالمُخَلخَلُ وَالـ,10,
ـمِعصَمُ دائي وَالفاحِمُ الرَجِلُ,10,
وَمَهمَهٍ جُبتُهُ عَلى قَدَمي,10,
تَعجِزُ عَنهُ العَرامِسُ الذُلُلُ,10,
بِصارِمي مُرتَدٍ بِمَخبُرَتي,10,
مُجتَزِئٌ بِالظَلامِ مُشتَمِلُ,10,
إِذا صَديقٌ نَكِرتُ جانِبَهُ,10,
لَم تُعيِني في فِراقِهِ الحِيَلُ,10,
في سَعَةِ الخافِقَينِ مُضطَرَبٌ,10,
وَفي بِلادٍ مِن أُختِها بَدَلُ,10,
وَفي اِعتِمارِ الأَميرِ بَدرِ بنِ عَم,10,
مارٍ عَنِ الشُغلِ بِالوَرى شُغُلُ,10,
أَصبَحَ مالٌ كَمالُهُ لِذَوي الـ,10,
ـحاجَةِ لا يُبتَدى وَلا يُسَلُ,10,
هانَ عَلى قَلبِهِ الزَمانُ فَما,10,
يَبينُ فيهِ غَمٌّ وَلا جَذَلُ,10,
يَكادُ مِن طاعَةِ الحِمامِ لَهُ,10,
يَقتُلُ مَن مادَنا لَهُ أَجَلُ,10,
يَكادُ مِن صِحَّةِ العَزيمَةِ ما,10,
يَفعَلُ قَبلُ الفِعالِ يَنفَعِلُ,10,
تُعرَفُ في عَينِهِ حَقائِقُهُ,10,
كَأَنَّهُ بِالذَكاءِ مُكتَحِلُ,10,
أُشفِقُ عِندَ اِتِّقادِ فِكرَتِهِ,10,
عَلَيهِ مِنها أَخافُ يَشتَعِلُ,10,
أَغَرُّ أَعداؤُهُ إِذا سَلِموا,10,
بِالهَرَبِ اِستَكبَروا الَّذي فَعَلوا,10,
يُقبِلُهُم وَجهَ كُلِّ سابِحَةٍ,10,
أَربَعُها قَبلَ طَرفِها تَصِلُ,10,
جَرداءَ مِلءِ الحِزامِ مُجفَرَةٍ,10,
تَكونُ مِثلَي عَسيبِها الخُصَلُ,10,
إِن أَدبَرَت قُلتَ لا تَليلَ لَها,10,
أَو أَقبَلَت قُلتَ ما لَها كَفَلُ,10,
وَالطَعنُ شَزرٌ وَالأَرضُ واجِفَةٌ,10,
كَأَنَّما في فُؤادِها وَهَلُ,10,
قَد صَبَغَت خَدَّها الدِماءُ كَما,10,
يَصبُغُ خَدَّ الخَريدَةِ الخَجَلُ,10,
وَالخَيلُ تَبكي جُلودُها عَرَقاً,10,
بِأَدمُعٍ ما تَسُحُّها مُقَلُ,10,
سارَ وَلا قَفرَ مِن مَواكِبِهِ,10,
كَأَنَّما كُلُّ سَبسَبٍ جَبَلُ,10,
يَمنَعُها أَن يُصيبُها مَطَرٌ,10,
شِدَّةُ ما قَد تَضايَقَ الأَسَلُ,10,
يا بَدرُ يا بَحرُ يا عَمامَةُ يا,10,
لَيثَ الشَرى يا حَمامُ يا رَجُلُ,10,
إِنَّ البَنانَ الَّذي تُقَلِّبُهُ,10,
عِندَكَ في كُلِّ مَوضِعٍ مَثَلُ,10,
إِنَّكَ مِن مَعشَرٍ إِذا وَهَبوا,10,
ما دونَ أَعمارِهِم فَقَد بَخَلوا,10,
قُلوبُهُم في مَضاءِ ما اِمتَشَقوا,10,
قاماتُهُم في تَمامِ ما اِعتَقَلوا,10,
أَنتَ نَقيضُ اِسمِهِ إِذا اِختَلَفَت,10,
قَواضِبُ الهِندِ وَالقَنا الذُبُلُ,10,
أَنتَ لِعَمري البَدرُ المُنيرُ وَلَ,10,
كِنَّكَ في حَومَةِ الوَغى زُحَلُ,10,
كَتيبَةٌ لَستَ رَبَّها نَفَلٌ,10,
وَبَلدَةٌ لَستَ حَليَها عُطُلُ,10,
قُصِدتَ مِن شَرقِها وَمَغرِبِها,10,
حَتّى اِشتَكَتكَ الرِكابُ وَالسُبُلِ,10,
لَم تُبقِ إِلّا قَليلَ عافِيَةٍ,10,
قَد وَفَدَت تَجتَدِيكَها العِلَلُ,10,
عُذرُ المَلومَينِ فيكَ أَنَّهُما,10,
آسٍ جَبانٌ وَمِبضَعٌ بَطَلُ,10,
مَدَدتَ في راحَةِ الطَبيبِ يَداً,10,
وَما دَرى كَيفَ يُقطَعُ الأَمَلُ,10,
إِن يَكُنِ البَضعُ ضَرَّ باطِنِها,10,
فَرُبَّما ضَرَّ ظَهرَها القُبَلُ,10,
يَشُقُّ في عِرقِها الفِصادُ وَلا,10,
يَشُقُّ في عِرقِ جودِها العَذَلُ,10,
خامَرَهُ إِذ مَدَدتَها جَزَعٌ,10,
كَأَنَّهُ مِن حَذافَةٍ عَجِلُ,10,
جازَ حُدودَ اِجتِهادِهِ فَأَتى,10,
غَيرَ اجتِهادٍ لِأُمِّهِ الهَبَلُ,10,
أَبلَغُ ما يُطلَبُ النَجاحُ بِهِ ال,10,
طَبعُ وَعِندَ التَعَمُّقِ الزَلَلُ,10,
اِرثِ لَها إِنَّها بِما مَلَكَت,10,
وَبِالَّذي قَد أَسَلتَ تَنهَمِلُ,10,
مِثلُكَ يا بَدرُ لا يَكونُ وَلا,10,
تَصلُحُ إِلّا لِمِثلِكَ الدُوَلُ,10,
أَزائِرٌ يا خَيالُ أَم عائِد,10,
أَم عِندَ مَولاكَ أَنَّني راقِد,10,
لَيسَ كَما ظَنَّ غَشيَةٌ عَرَضَت,10,
فَجِئتَني في خِلالِها قاصِد,10,
عُد وَأَعِدها فَحَبَّذا تَلَفٌ,10,
أَلصَقَ ثَديِي بِثَديِكِ الناهِد,10,
وَجُدتَ فيهِ بِما يَشِحُّ بِهِ,10,
مِنَ الشَتيتِ المُؤَشَّرِ البارِد,10,
إِذا خَيالاتُهُ أَطَفنَ بِنا,10,
أَضحَكَهُ أَنَّني لَها حامِد,10,
وَقالَ إِن كانَ قَد قَضى أَرَباً,10,
مِنّا فَما بالُ شَوقِهِ زائِد,10,
لا أَجحَدُ الفَضلَ رُبَّما فَعَلَت,10,
ما لَم يَكُن فاعِلاً وَلا واعِد,10,
لا تَعرِفُ العَينُ فَرقَ بَينِهِما,10,
كُلٌّ خَيالٌ وِصالُهُ نافِد,10,
يا طَفلَةَ الكَفِّ عَبلَةَ الساعِد,10,
عَلى البَعيرِ المُقَلَّدِ الواخِد,10,
زيدي أَذى مُهجَتي أَزِدكِ هَوىً,10,
